"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Cell_Type","Sex","metadata"
"GnRH signaling pathway","8/90",0.00183871536839338,0.0198079791958742,0,0,3.85852665043962,24.3036559759357,"CDC42;CAMK2D;GNAQ;CAMK2A;MAPK1;ADCY2;CALM3;CALM2","Sst","","Users"
"Rap1 signaling pathway","13/209",0.0023563108867924,0.023832582257079,0,0,2.63463718820862,15.9412887552758,"MAGI2;ADCY2;PIK3R1;IGF1;SIPA1L2;GRIN2B;CDC42;GRIN2A;PIK3CA;GNAQ;MAPK1;CALM3;CALM2","Sst","","Users"
"Gastric acid secretion","7/74",0.00245746931298007,0.023832582257079,0,0,4.12686567164179,24.7967807894738,"CAMK2D;SST;GNAQ;CAMK2A;ADCY2;CALM3;CALM2","Sst","","Users"
"Oocyte meiosis","9/116",0.00251398547015601,0.023832582257079,0,0,3.32912454701507,19.9277598464602,"CAMK2D;YWHAQ;CAMK2A;MAPK1;CALM3;ADCY2;IGF1;CALM2;RBX1","Sst","","Users"
"Renin secretion","7/76",0.00286125730796132,0.0260814608456474,0,0,4.00683398138329,23.4659997022168,"GUCY1A2;PDE1C;GNAQ;KCNMA1;CALM3;CALM2;CTSB","Sst","","Users"
"Nicotine addiction","5/40",0.00303415815721266,0.0265964550608519,0,0,5.62926547137073,32.6374750907551,"GRIA2;GABRB2;GRIN2A;GRIN3A;GRIN2B","Sst","","Users"
"Phosphatidylinositol signaling system","8/98",0.00314219722237912,0.0265964550608519,0,0,3.51409821226522,20.2511610424657,"DGKD;INPP5F;PIK3CA;PPIP5K2;PTEN;CALM3;PIK3R1;CALM2","Sst","","Users"
"Neurotrophin signaling pathway","9/121",0.00334170336966883,0.0273097827107418,0,0,3.17968294460641,18.1282456433556,"CDC42;BEX3;CAMK2D;PIK3CA;CAMK2A;MAPK1;CALM3;PIK3R1;CALM2","Sst","","Users"
"cGMP-PKG signaling pathway","11/172",0.00402480185490847,0.0317959346537769,0,0,2.70771815497404,14.9338226970392,"GUCY1A2;MEF2C;ROCK2;GNAQ;KCNMA1;MAPK1;CALM3;ADCY2;SLC25A5;CALM2;SLC25A4","Sst","","Users"
"HIF-1 signaling pathway","8/104",0.00452129509086624,0.0340874779159764,0,0,3.29344874405974,17.7811874976283,"CAMK2D;PIK3CA;CAMK2A;MAPK1;PIK3R1;IGF1;GAPDH;RBX1","Sst","","Users"
"Inflammatory mediator regulation of TRP channels","9/127",0.00460252866376052,0.0340874779159764,0,0,3.01707021791768,16.2353056442225,"CAMK2D;PIK3CA;GNAQ;CAMK2A;CALM3;ADCY2;PIK3R1;IGF1;CALM2","Sst","","Users"
"Calcium signaling pathway","11/189",0.00804830992844028,0.0575612962696859,0,0,2.4469630687051,11.7999732601096,"GRIN2A;CAMK2D;PDE1C;ERBB4;GNAQ;CAMK2A;CALM3;ADCY2;SLC25A5;CALM2;SLC25A4","Sst","","Users"
"Kaposi sarcoma-associated herpesvirus infection","12/216",0.00825773870535579,0.0575612962696859,0,0,2.33083705761565,11.1801035039759,"GABARAPL2;GNG3;GNG2;PIK3CA;GNG4;CYCS;MAPK1;CALM3;PIK3R1;IL6ST;CALM2;GABARAP","Sst","","Users"
"Prion diseases","4/34",0.00981852748268543,0.0664854575256128,0,0,5.2447138047138,24.2488509832535,"PRNP;MAPK1;NCAM1;NCAM2","Sst","","Users"
"Bacterial invasion of epithelial cells","6/74",0.0103795004168058,0.0683317110773046,0,0,3.47804557928648,15.8874427682668,"CDC42;PIK3CA;ARPC3;PIK3R1;SEPT2;SEPT3","Sst","","Users"
"Prostate cancer","7/97",0.0107874985616774,0.0690983015977718,0,0,3.06858626919603,13.8987544764746,"HSP90AA1;PIK3CA;PTEN;MAPK1;PIK3R1;IGF1;ETV5","Sst","","Users"
"Sphingolipid signaling pathway","8/124",0.0126030289358666,0.0748994772843117,0,0,2.72280356766627,11.9090475329355,"CERS6;PIK3CA;ROCK2;PPP2R2B;GNAQ;PTEN;MAPK1;PIK3R1","Sst","","Users"
"Melanogenesis","7/100",0.0126208761624081,0.0748994772843117,0,0,2.96914065914853,12.9822795188936,"CAMK2D;GNAQ;CAMK2A;MAPK1;CALM3;ADCY2;CALM2","Sst","","Users"
"Platelet activation","8/125",0.0131812267758023,0.0748994772843117,0,0,2.69939248350654,11.6855666086385,"GUCY1A2;PIK3CA;ROCK2;GNAQ;MAPK1;ADCY2;PIK3R1;ARHGAP35","Sst","","Users"
"Salivary secretion","6/78",0.0132505389432105,0.0748994772843117,0,0,3.2841446923597,14.1997124089631,"GUCY1A2;GNAQ;KCNMA1;ADCY2;CALM3;CALM2","Sst","","Users"
"Proteoglycans in cancer","11/203",0.013273325088359,0.0748994772843117,0,0,2.26689506489071,9.79751795461833,"CDC42;CAMK2D;PIK3CA;ROCK2;ERBB4;GPC1;CAMK2A;MAPK1;PIK3R1;IGF1;DCN","Sst","","Users"
"Glucagon signaling pathway","7/102",0.0139613655143878,0.07614411258491,0,0,2.90633290543432,12.4142887345466,"LDHB;CAMK2D;GNAQ;CAMK2A;CALM3;ADCY2;CALM2","Sst","","Users"
"Ras signaling pathway","12/233",0.014425121169793,0.07614411258491,0,0,2.1496464641772,9.1118871812582,"CDC42;GRIN2A;GNG3;GNG2;PIK3CA;GNG4;MAPK1;CALM3;PIK3R1;IGF1;GRIN2B;CALM2","Sst","","Users"
"Aldosterone-regulated sodium reabsorption","4/38",0.014457742895869,0.07614411258491,0,0,4.62673796791444,19.6012918439903,"PIK3CA;MAPK1;PIK3R1;IGF1","Sst","","Users"
"Pathways in cancer","22/535",0.0157406655746521,0.0810986465476641,0,0,1.70712829126158,7.08715633368863,"HSP90AA1;CAMK2D;ROCK2;MGST3;CAMK2A;PTEN;ADCY2;PIK3R1;IGF1;RBX1;CDC42;GNG3;GNG2;PIK3CA;GNG4;GNAQ;CYCS;MAPK1;CALM3;IL6ST;CALM2;RUNX1T1","Sst","","Users"
"Ferroptosis","4/40",0.0172188729734951,0.0867834809158764,0,0,4.3692480359147,17.7467898491299,"PRNP;MAP1LC3A;FTH1;SAT2","Sst","","Users"
"FoxO signaling pathway","8/132",0.0177844144931193,0.0867834809158764,0,0,2.54608764207345,10.259289045217,"GABARAPL2;PIK3CA;FOXG1;PTEN;MAPK1;PIK3R1;IGF1;GABARAP","Sst","","Users"
"Long-term depression","5/61",0.0179425762231137,0.0867834809158764,0,0,3.514495373048,14.1303056967004,"GUCY1A2;GRIA2;GNAQ;MAPK1;IGF1","Sst","","Users"
"ErbB signaling pathway","6/84",0.0185332748401864,0.0878477227424838,0,0,3.03058199407084,12.0865292946778,"CAMK2D;PIK3CA;ERBB4;CAMK2A;MAPK1;PIK3R1","Sst","","Users"
"Estrogen signaling pathway","8/134",0.0192882978653648,0.0896338547861071,0,0,2.50541492904018,9.89202126779191,"HSP90AA1;PIK3CA;GNAQ;MAPK1;CALM3;ADCY2;PIK3R1;CALM2","Sst","","Users"
"Insulin secretion","6/86",0.020573836415879,0.0937692159723717,0,0,2.95451318458418,11.47454652091,"CAMK2D;GNAQ;KCNMA1;CAMK2A;ADCY2;STX1A","Sst","","Users"
"Vascular smooth muscle contraction","8/140",0.0243414640450935,0.108160846590648,0,0,2.3907918286737,8.88316406197057,"GUCY1A2;ROCK2;GNAQ;KCNMA1;MAPK1;CALM3;ADCY2;CALM2","Sst","","Users"
"Dilated cardiomyopathy (DCM)","6/90",0.0251006184071125,0.108160846590648,0,0,2.81324253839467,10.3664127642075,"CACNG8;CACNB4;CACNA2D1;CACNA2D3;ADCY2;IGF1","Sst","","Users"
"Progesterone-mediated oocyte maturation","6/90",0.0251006184071125,0.108160846590648,0,0,2.81324253839467,10.3664127642075,"HSP90AA1;PIK3CA;MAPK1;ADCY2;PIK3R1;IGF1","Sst","","Users"
"Human cytomegalovirus infection","12/255",0.0269694424382497,0.110846275191025,0,0,1.95279742439222,7.05555632660867,"GNG3;GNG2;PIK3CA;ROCK2;GNG4;GNAQ;CYCS;MAPK1;CALM3;ADCY2;PIK3R1;CALM2","Sst","","Users"
"Fluid shear stress and atherosclerosis","8/143",0.0271874587546664,0.110846275191025,0,0,2.33730104850268,8.42596908129383,"MEF2C;HSP90AA1;PIK3CA;MGST3;GPC1;CALM3;PIK3R1;CALM2","Sst","","Users"
"Renal cell carcinoma","5/68",0.0273299370140961,0.110846275191025,0,0,3.12287128076602,11.2416264188888,"CDC42;PIK3CA;MAPK1;PIK3R1;RBX1","Sst","","Users"
"Morphine addiction","6/92",0.0275946423471329,0.110846275191025,0,0,2.74753526109722,9.8640187760836,"GABRB2;GNG3;GNG2;PDE1C;GNG4;ADCY2","Sst","","Users"
"Alcoholism","10/199",0.0281160567516141,0.111058424168876,0,0,2.0895683881369,7.46271473814072,"GRIN2A;GNG3;GRIN3A;GNG2;H3F3B;GNG4;MAPK1;CALM3;GRIN2B;CALM2","Sst","","Users"
"Cocaine addiction","4/48",0.0314149833591691,0.12205493534628,0,0,3.57337006427916,12.3655410599525,"GRIA2;GRIN2A;GRIN3A;GRIN2B","Sst","","Users"
"Melanoma","5/72",0.0338728304698913,0.129481626151036,0,0,2.93582693818358,9.93819121116787,"PIK3CA;PTEN;MAPK1;PIK3R1;IGF1","Sst","","Users"
"Human immunodeficiency virus 1 infection","11/238",0.0371658177335221,0.139814266711821,0,0,1.91389831732505,6.30125339958914,"GNG3;GNG2;PIK3CA;GNG4;GNAQ;CYCS;MAPK1;CALM3;PIK3R1;CALM2;RBX1","Sst","","Users"
"Circadian rhythm","3/30",0.0380770481585662,0.141004068962191,0,0,4.36245519713262,14.2571299844071,"RORA;CLOCK;RBX1","Sst","","Users"
"Amyotrophic lateral sclerosis (ALS)","4/52",0.0404796264584132,0.147594945702214,0,0,3.27491582491583,10.5025125322319,"GRIA2;GRIN2A;CYCS;GRIN2B","Sst","","Users"
"Aldosterone synthesis and secretion","6/102",0.042500700806048,0.152616152894445,0,0,2.46006592292089,7.76946559559596,"CAMK2D;GNAQ;CAMK2A;CALM3;ADCY2;CALM2","Sst","","Users"
"Autophagy","7/130",0.0445690228229624,0.157654603120031,0,0,2.24148985392293,6.9726388384143,"GABARAPL2;PIK3CA;PTEN;MAPK1;PIK3R1;GABARAP;CTSB","Sst","","Users"
"Salmonella infection","5/78",0.0453715066287836,0.158133045162084,0,0,2.6936941933337,8.33124859486458,"CDC42;DYNC1I2;ROCK2;ARPC3;MAPK1","Sst","","Users"
"Relaxin signaling pathway","7/131",0.0461216759304489,0.158417930369803,0,0,2.22329858379229,6.83991638708983,"GNG3;GNG2;PIK3CA;GNG4;MAPK1;ADCY2;PIK3R1","Sst","","Users"
"Regulation of lipolysis in adipocytes","4/56",0.0508774464598003,0.17225649729961,0,0,3.02237762237762,9.00165471436385,"PIK3CA;ADCY2;PIK3R1;MGLL","Sst","","Users"
"Endometrial cancer","4/58",0.0565737869935184,0.186222048853665,0,0,2.91013842124953,8.35852730239604,"PIK3CA;PTEN;MAPK1;PIK3R1","Sst","","Users"
"VEGF signaling pathway","4/58",0.0565737869935184,0.186222048853665,0,0,2.91013842124953,8.35852730239604,"CDC42;PIK3CA;MAPK1;PIK3R1","Sst","","Users"
"Peroxisome","5/84",0.0589355579700977,0.187554842131959,0,0,2.48834110592938,7.04526672331423,"GSTK1;PRDX5;PEX5L;SCP2;MPV17","Sst","","Users"
"Primary bile acid biosynthesis","2/16",0.0591950840259698,0.187554842131959,0,0,5.60132221902846,15.8344717747548,"SCP2;CYP46A1","Sst","","Users"
"Chemokine signaling pathway","9/197",0.0593527981430249,0.187554842131959,0,0,1.88685410334347,5.32895904620508,"CDC42;GNG3;GNG2;PIK3CA;ROCK2;GNG4;MAPK1;ADCY2;PIK3R1","Sst","","Users"
"Gap junction","5/86",0.0639180852529973,0.194560810457593,0,0,2.42665067226471,6.67366046451763,"GUCY1A2;TUBA1A;GNAQ;MAPK1;ADCY2","Sst","","Users"
"Hypertrophic cardiomyopathy (HCM)","5/86",0.0639180852529973,0.194560810457593,0,0,2.42665067226471,6.67366046451763,"CACNG8;CACNB4;CACNA2D1;CACNA2D3;IGF1","Sst","","Users"
"PI3K-Akt signaling pathway","14/357",0.0650237806234703,0.194560810457593,0,0,1.61228697664633,4.40638388685409,"HSP90AA1;MAGI2;PTEN;PIK3R1;IGF1;GNG3;GNG2;YWHAQ;PIK3CA;GNG4;ERBB4;PPP2R2B;CDC37;MAPK1","Sst","","Users"
"Hepatocellular carcinoma","8/171",0.0652978310970441,0.194560810457593,0,0,1.93300263641248,5.27477074695115,"PIK3CA;CSNK1A1;MGST3;PTEN;MAPK1;PIK3R1;SMARCA2;ARID1B","Sst","","Users"
"MAPK signaling pathway","12/294",0.0660274892034543,0.194560810457593,0,0,1.6793219450391,4.56386658338504,"CDC42;MEF2C;PTPRR;CACNG8;JUND;CACNB4;ERBB4;CACNA2D1;TAOK1;CACNA2D3;MAPK1;IGF1","Sst","","Users"
"Fc gamma R-mediated phagocytosis","5/87",0.0664954668652532,0.194560810457593,0,0,2.39693393897502,6.49718067166277,"CDC42;PIK3CA;ARPC3;MAPK1;PIK3R1","Sst","","Users"
"Pantothenate and CoA biosynthesis","2/18",0.0730690537056589,0.21118738692977,0,0,4.90065392354125,12.8218275776076,"PANK3;BCAT1","Sst","","Users"
"Central carbon metabolism in cancer","4/64",0.0756115552575037,0.215902874650944,0,0,2.6183164983165,6.76087589219878,"PIK3CA;PTEN;MAPK1;PIK3R1","Sst","","Users"
"Tuberculosis","8/178",0.0783295776670802,0.221001308417834,0,0,1.85273751048281,4.71860747258353,"CAMK2D;CAMK2A;ATP6V1H;CYCS;MAPK1;CALM3;CALM2;ATP6V0C","Sst","","Users"
"Axon guidance","8/180",0.0823187819360895,0.229524133162979,0,0,1.83100459432577,4.57230407992916,"EPHB6;CDC42;CAMK2D;PIK3CA;ROCK2;CAMK2A;MAPK1;PIK3R1","Sst","","Users"
"Lysosome","6/124",0.0904435865776625,0.246546543999624,0,0,1.99914050950596,4.80399257018749,"CTSA;ATP6V1H;IDS;ATP6V0C;LGMN;CTSB","Sst","","Users"
"mTOR signaling pathway","7/154",0.0914769388735488,0.246546543999624,0,0,1.87320944638018,4.48009578822948,"PIK3CA;PTEN;ATP6V1H;MAPK1;PIK3R1;IGF1;ATP6V1F","Sst","","Users"
"Vasopressin-regulated water reabsorption","3/43",0.0916447627766397,0.246546543999624,0,0,2.94269153225806,7.03254854239556,"DYNC2LI1;DYNC1I2;DCTN2","Sst","","Users"
"Cellular senescence","8/185",0.0928075486090777,0.246546543999624,0,0,1.77882103858147,4.2286619342462,"PIK3CA;PTEN;MAPK1;CALM3;PIK3R1;SLC25A5;CALM2;SLC25A4","Sst","","Users"
"Acute myeloid leukemia","4/69",0.0936252698732749,0.246546543999624,0,0,2.41628593628594,5.72286439766523,"PIK3CA;MAPK1;PIK3R1;RUNX1T1","Sst","","Users"
"p53 signaling pathway","4/71",0.101349946621556,0.26395535548691,0,0,2.34391677973768,5.36563788056453,"SESN3;PTEN;CYCS;IGF1","Sst","","Users"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)","4/72",0.10531919102099,0.271311394260595,0,0,2.30932857991682,5.19774352977384,"CACNG8;CACNB4;CACNA2D1;CACNA2D3","Sst","","Users"
"Inositol phosphate metabolism","4/73",0.109358131054074,0.278686850105544,0,0,2.2757429366125,5.03650853988576,"PIK3CA;INPP5F;PTEN;PLCH1","Sst","","Users"
"Longevity regulating pathway","5/102",0.111845071709022,0.281992361649343,0,0,2.02470887766601,4.43540957917232,"SESN3;PIK3CA;ADCY2;PIK3R1;IGF1","Sst","","Users"
"Serotonergic synapse","6/132",0.113046818008914,0.282022061769607,0,0,1.8714382304646,4.0796478104056,"GABRB2;GNG3;GNG2;GNG4;GNAQ;MAPK1","Sst","","Users"
"Chagas disease (American trypanosomiasis)","5/103",0.115295215491745,0.284497102679451,0,0,2.00394530281748,4.32904157476876,"PIK3CA;PPP2R2B;GNAQ;MAPK1;PIK3R1","Sst","","Users"
"Type II diabetes mellitus","3/48",0.117553975869361,0.284497102679451,0,0,2.61505376344086,5.59845793771611,"PIK3CA;MAPK1;PIK3R1","Sst","","Users"
"Pancreatic cancer","4/75",0.117640152162811,0.284497102679451,0,0,2.2114098733817,4.73269327184717,"CDC42;PIK3CA;MAPK1;PIK3R1","Sst","","Users"
"Focal adhesion","8/199",0.126027387142703,0.298187344209357,0,0,1.64724197865239,3.41185989329987,"CDC42;PIK3CA;ROCK2;PTEN;MAPK1;PIK3R1;IGF1;ARHGAP35","Sst","","Users"
"Synaptic vesicle cycle","4/77",0.12618578519024,0.298187344209357,0,0,2.15060190950602,4.45174589327868,"ATP6V1H;ATP6V0C;STX1A;ATP6V1F","Sst","","Users"
"Signaling pathways regulating pluripotency of stem cells","6/137",0.128493972040417,0.298187344209357,0,0,1.79954477184398,3.69243784419693,"RIF1;PIK3CA;MAPK1;PIK3R1;IGF1;IL6ST","Sst","","Users"
"Cysteine and methionine metabolism","3/50",0.128601317189854,0.298187344209357,0,0,2.50351750171585,5.13481009221769,"LDHB;MDH1;BCAT1","Sst","","Users"
"Parathyroid hormone synthesis, secretion and action","5/107",0.129591968158497,0.298187344209357,0,0,1.92496229260935,3.93339955686761,"MEF2C;JUND;GNAQ;MAPK1;ADCY2","Sst","","Users"
"Cell adhesion molecules (CAMs)","7/170",0.133836367602334,0.304588741516903,0,0,1.68793954810714,3.39467829087832,"CNTNAP2;CADM1;NEGR1;NRXN1;NCAM1;NCAM2;LRRC4B","Sst","","Users"
"Insulin signaling pathway","6/139",0.134944379153058,0.304588741516903,0,0,1.77230093489301,3.54972841278724,"PIK3CA;MAPK1;CALM3;PIK3R1;SORBS1;CALM2","Sst","","Users"
"Apoptosis","6/141",0.141544846226277,0.316472910902147,0,0,1.74586432274059,3.41340686332047,"TUBA1A;PIK3CA;CYCS;MAPK1;PIK3R1;CTSB","Sst","","Users"
"Collecting duct acid secretion","2/27",0.145164454974924,0.318555331750527,0,0,3.13496981891348,6.05014065585362,"ATP6V0C;ATP6V1F","Sst","","Users"
"Phototransduction","2/27",0.145164454974924,0.318555331750527,0,0,3.13496981891348,6.05014065585362,"CALM3;CALM2","Sst","","Users"
"C-type lectin receptor signaling pathway","5/112",0.148526740265658,0.322943462779458,0,0,1.83453781830565,3.49844576545821,"PIK3CA;MAPK1;CALM3;PIK3R1;CALM2","Sst","","Users"
"Necroptosis","7/176",0.151850024504718,0.327167780069257,0,0,1.62750757685092,3.06762706607142,"HSP90AA1;CAMK2D;FTH1;CAMK2A;SLC25A5;PPIA;SLC25A4","Sst","","Users"
"Protein export","2/28",0.153880167660188,0.328554952571752,0,0,3.01423928184492,5.64139330558429,"SPCS1;SEC61G","Sst","","Users"
"Leukocyte transendothelial migration","5/115",0.160418535824303,0.338511915228693,0,0,1.78422892896577,3.26508368283777,"CDC42;PIK3CA;ROCK2;PIK3R1;ARHGAP35","Sst","","Users"
"Breast cancer","6/147",0.162208804080131,0.338511915228693,0,0,1.67105433516033,3.03943203505067,"PIK3CA;CSNK1A1;PTEN;MAPK1;PIK3R1;IGF1","Sst","","Users"
"Neuroactive ligand-receptor interaction","12/348",0.162828516185953,0.338511915228693,0,0,1.405470812555,2.55101059221054,"GABRB2;GRIA2;CORT;GRIN2A;GRIN3A;GLRB;SST;PENK;NMU;GRIK1;TAC1;GRIN2B","Sst","","Users"
"Phagosome","7/180",0.164454296690059,0.338918854917774,0,0,1.58954838103294,2.86932967309566,"DYNC1I2;TUBA1A;SEC61G;STX7;ATP6V1H;ATP6V0C;ATP6V1F","Sst","","Users"
"Phospholipase D signaling pathway","6/149",0.169370813450918,0.346042092998858,0,0,1.64751273067703,2.92543037212485,"DGKD;PIK3CA;MAPK1;ADCY2;PIK3R1;CYTH1","Sst","","Users"
"Transcriptional misregulation in cancer","7/183",0.174203981786068,0.352874732335882,0,0,1.56221128972653,2.73000852884452,"MEF2C;CCNT1;KMT2A;H3F3B;IGF1;ETV5;RUNX1T1","Sst","","Users"
"Colorectal cancer","4/88",0.177401347170124,0.356306095587453,0,0,1.86791726791727,3.23026519717991,"PIK3CA;MAPK1;CYCS;PIK3R1","Sst","","Users"
"Antigen processing and presentation","4/90",0.18738375803057,0.373192862632311,0,0,1.82428940568475,3.05494880515344,"HSP90AA1;HSPA4;CTSB;LGMN","Sst","","Users"
"Small cell lung cancer","4/92",0.197541926182244,0.389244142653295,0,0,1.78264462809917,2.89110095978554,"PIK3CA;PTEN;CYCS;PIK3R1","Sst","","Users"
"SNARE interactions in vesicular transport","2/33",0.198728022198518,0.389244142653295,0,0,2.52742260011683,4.08385521317699,"STX7;STX1A","Sst","","Users"
"Sulfur metabolism","1/9",0.203433203610546,0.395194010292617,0,0,4.89282128514056,7.79141456061805,"PAPSS1","Sst","","Users"
"Cushing syndrome","6/159",0.207036785274362,0.398924537479868,0,0,1.53903671001869,2.42376549839349,"CAMK2D;KMT2A;GNAQ;CAMK2A;MAPK1;ADCY2","Sst","","Users"
"Hepatitis C","6/160",0.210959427639643,0.399979074804764,0,0,1.52896393667185,2.37920465138254,"YWHAQ;PIK3CA;PPP2R2B;CYCS;MAPK1;PIK3R1","Sst","","Users"
"Wnt signaling pathway","6/160",0.210959427639643,0.399979074804764,0,0,1.52896393667185,2.37920465138254,"CAMK2D;DAAM1;ROCK2;CSNK1A1;CAMK2A;RBX1","Sst","","Users"
"mRNA surveillance pathway","4/96",0.218335760501575,0.410679168562485,0,0,1.70478700043917,2.59421054609448,"PPP2R2B;PAPOLA;UPF3A;MSI2","Sst","","Users"
"Protein processing in endoplasmic reticulum","6/163",0.222880348621631,0.415926319868713,0,0,1.49951551013553,2.25095302965212,"HSP90AA1;HSPH1;SEC61G;HSPA4L;MARCH6;RBX1","Sst","","Users"
"Renin-angiotensin system","2/36",0.226320851761255,0.417820343960819,0,0,2.30405965202983,3.42337549091482,"CTSA;LNPEP","Sst","","Users"
"Non-small cell lung cancer","3/66",0.227421199877408,0.417820343960819,0,0,1.86616743471582,2.7637034145873,"PIK3CA;MAPK1;PIK3R1","Sst","","Users"
"Spliceosome","5/132",0.234115115469389,0.4238862138642,0,0,1.54404029455832,2.24185747546344,"SNRNP70;SRSF2;HNRNPU;LSM5;SRSF7","Sst","","Users"
"Choline metabolism in cancer","4/99",0.234299974751942,0.4238862138642,0,0,1.65069643806486,2.39541315624192,"DGKD;PIK3CA;MAPK1;PIK3R1","Sst","","Users"
"Fc epsilon RI signaling pathway","3/68",0.240695227504954,0.427114505634185,0,0,1.80856079404467,2.57579525781916,"PIK3CA;MAPK1;PIK3R1","Sst","","Users"
"Taurine and hypotaurine metabolism","1/11",0.242704385262116,0.427114505634185,0,0,3.91385542168675,5.54167132659317,"GAD2","Sst","","Users"
"Pyruvate metabolism","2/38",0.244865999454893,0.427114505634185,0,0,2.17583277442432,3.06149279635515,"LDHB;MDH1","Sst","","Users"
"AGE-RAGE signaling pathway in diabetic complications","4/101",0.245095243739448,0.427114505634185,0,0,1.61649484536082,2.27296697095865,"CDC42;PIK3CA;MAPK1;PIK3R1","Sst","","Users"
"T cell receptor signaling pathway","4/101",0.245095243739448,0.427114505634185,0,0,1.61649484536082,2.27296697095865,"CDC42;PIK3CA;MAPK1;PIK3R1","Sst","","Users"
"Th17 cell differentiation","4/102",0.250534026407827,0.433405578530329,0,0,1.59991754277469,2.21454271991249,"HSP90AA1;MAPK1;RORA;IL6ST","Sst","","Users"
"Purine metabolism","5/136",0.252706506560991,0.433995956919963,0,0,1.49658497388509,2.05859231615704,"GUCY1A2;PDE1C;GUK1;ADCY2;PAPSS1","Sst","","Users"
"Adherens junction","3/72",0.267593565180562,0.449457527425172,0,0,1.70336605890603,2.24552362394933,"CDC42;MAPK1;SORBS1","Sst","","Users"
"B cell receptor signaling pathway","3/72",0.267593565180562,0.449457527425172,0,0,1.70336605890603,2.24552362394933,"PIK3CA;MAPK1;PIK3R1","Sst","","Users"
"Prolactin signaling pathway","3/72",0.267593565180562,0.449457527425172,0,0,1.70336605890603,2.24552362394933,"PIK3CA;MAPK1;PIK3R1","Sst","","Users"
"Human T-cell leukemia virus 1 infection","8/245",0.269295227402424,0.449457527425172,0,0,1.3243617176691,1.73749238447083,"RANBP1;PIK3CA;PTEN;MAPK1;ADCY2;PIK3R1;SLC25A5;SLC25A4","Sst","","Users"
"Carbohydrate digestion and absorption","2/43",0.291358253945178,0.478568449860542,0,0,1.90999656475438,2.35541092621871,"PIK3CA;PIK3R1","Sst","","Users"
"Nucleotide excision repair","2/43",0.291358253945178,0.478568449860542,0,0,1.90999656475438,2.35541092621871,"MNAT1;RBX1","Sst","","Users"
"Chronic myeloid leukemia","3/76",0.294814319323372,0.478568449860542,0,0,1.60969951391958,1.96610235383945,"PIK3CA;MAPK1;PIK3R1","Sst","","Users"
"Pertussis","3/76",0.294814319323372,0.478568449860542,0,0,1.60969951391958,1.96610235383945,"MAPK1;CALM3;CALM2","Sst","","Users"
