,Unnamed: 0,Metadata,Sex,Cell Type,Time Point,Tissue,Ontology,GO.ID,Term,Annotated,Significant,Expected,Fisher
3,4,Astro_F_P60_CORT_MF,F,Astro,P60,CORT,MF,GO:0000030,mannosyltransferase activity,11,0,0.0,1
4,5,Astro_F_P60_CORT_MF,F,Astro,P60,CORT,MF,GO:0000033,"alpha-1,3-mannosyltransferase activity",1,0,0.0,1
0,1,L2_3_IT_F_P150_CORT_BP,F,L2_3_IT,P150,CORT,BP,GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,55,18,5.65,4.8e-06
1,2,L2_3_IT_F_P150_CORT_BP,F,L2_3_IT,P150,CORT,BP,GO:0030336,negative regulation of cell migration,124,30,12.73,5.3e-06
2,3,L2_3_IT_F_P150_CORT_BP,F,L2_3_IT,P150,CORT,BP,GO:0001764,neuron migration,118,29,12.12,5.4e-06
3,4,L2_3_IT_F_P150_CORT_BP,F,L2_3_IT,P150,CORT,BP,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,261,50,26.8,7.9e-06
4,5,L2_3_IT_F_P150_CORT_BP,F,L2_3_IT,P150,CORT,BP,GO:0001964,startle response,24,11,2.46,8.8e-06
0,1,L2_3_IT_F_P150_CORT_CC,F,L2_3_IT,P150,CORT,CC,GO:0005615,extracellular space,289,63,29.69,3.2e-09
1,2,L2_3_IT_F_P150_CORT_CC,F,L2_3_IT,P150,CORT,CC,GO:0043197,dendritic spine,163,37,16.75,2.3e-06
2,3,L2_3_IT_F_P150_CORT_CC,F,L2_3_IT,P150,CORT,CC,GO:0016342,catenin complex,19,10,1.95,4.8e-06
3,4,L2_3_IT_F_P150_CORT_CC,F,L2_3_IT,P150,CORT,CC,GO:0005886,plasma membrane,1911,277,196.35,5.6e-06
4,5,L2_3_IT_F_P150_CORT_CC,F,L2_3_IT,P150,CORT,CC,GO:0098978,glutamatergic synapse,422,70,43.36,2.6e-05
0,1,L2_3_IT_F_P150_CORT_MF,F,L2_3_IT,P150,CORT,MF,GO:0005509,calcium ion binding,234,48,24.11,1.8e-06
1,2,L2_3_IT_F_P150_CORT_MF,F,L2_3_IT,P150,CORT,MF,GO:0030020,extracellular matrix structural constituent conferring tensile strength,9,7,0.93,3.6e-06
2,3,L2_3_IT_F_P150_CORT_MF,F,L2_3_IT,P150,CORT,MF,GO:0045296,cadherin binding,41,14,4.22,3.3e-05
3,4,L2_3_IT_F_P150_CORT_MF,F,L2_3_IT,P150,CORT,MF,GO:0050839,cell adhesion molecule binding,129,34,13.29,0.00041
4,5,L2_3_IT_F_P150_CORT_MF,F,L2_3_IT,P150,CORT,MF,GO:0003707,steroid hormone receptor activity,20,8,2.06,0.0005
0,1,Sst_F_P150_CORT_BP,F,Sst,P150,CORT,BP,GO:0045666,positive regulation of neuron differentiation,52,19,4.2,7.8e-09
1,2,Sst_F_P150_CORT_BP,F,Sst,P150,CORT,BP,GO:0007612,learning,120,25,9.69,7.8e-06
2,3,Sst_F_P150_CORT_BP,F,Sst,P150,CORT,BP,GO:0007155,cell adhesion,519,82,41.9,1.1e-05
3,4,Sst_F_P150_CORT_BP,F,Sst,P150,CORT,BP,GO:0007613,memory,95,21,7.67,1.6e-05
4,5,Sst_F_P150_CORT_BP,F,Sst,P150,CORT,BP,GO:0048167,regulation of synaptic plasticity,169,41,13.64,2.3e-05
0,1,Sst_F_P150_CORT_CC,F,Sst,P150,CORT,CC,GO:0098978,glutamatergic synapse,422,75,34.14,2.1e-11
1,2,Sst_F_P150_CORT_CC,F,Sst,P150,CORT,CC,GO:0043025,neuronal cell body,467,83,37.78,5.4e-10
2,3,Sst_F_P150_CORT_CC,F,Sst,P150,CORT,CC,GO:0030425,dendrite,528,92,42.72,1.5e-07
3,4,Sst_F_P150_CORT_CC,F,Sst,P150,CORT,CC,GO:0099061,integral component of postsynaptic density membrane,58,18,4.69,3.5e-07
4,5,Sst_F_P150_CORT_CC,F,Sst,P150,CORT,CC,GO:0009986,cell surface,261,44,21.12,1.8e-06
0,1,Sst_F_P150_CORT_MF,F,Sst,P150,CORT,MF,GO:1904315,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,29,11,2.37,8.6e-06
1,2,Sst_F_P150_CORT_MF,F,Sst,P150,CORT,MF,GO:0005234,extracellularly glutamate-gated ion channel activity,6,5,0.49,2e-05
2,3,Sst_F_P150_CORT_MF,F,Sst,P150,CORT,MF,GO:0005509,calcium ion binding,234,38,19.09,2.7e-05
3,4,Sst_F_P150_CORT_MF,F,Sst,P150,CORT,MF,GO:0097110,scaffold protein binding,47,13,3.83,6.5e-05
4,5,Sst_F_P150_CORT_MF,F,Sst,P150,CORT,MF,GO:0005516,calmodulin binding,107,21,8.73,0.00012
0,1,L5_F_P150_CORT_BP,F,L5,P150,CORT,BP,GO:0007416,synapse assembly,130,45,18.14,5.5e-08
1,2,L5_F_P150_CORT_BP,F,L5,P150,CORT,BP,GO:2000310,regulation of NMDA receptor activity,21,11,2.93,3.4e-05
2,3,L5_F_P150_CORT_BP,F,L5,P150,CORT,BP,GO:0016339,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,18,10,2.51,4e-05
3,4,L5_F_P150_CORT_BP,F,L5,P150,CORT,BP,GO:0099560,synaptic membrane adhesion,27,12,3.77,0.00012
4,5,L5_F_P150_CORT_BP,F,L5,P150,CORT,BP,GO:0043524,negative regulation of neuron apoptotic process,104,29,14.51,0.00014
0,1,L5_F_P150_CORT_CC,F,L5,P150,CORT,CC,GO:0098978,glutamatergic synapse,422,119,58.53,1.3e-15
1,2,L5_F_P150_CORT_CC,F,L5,P150,CORT,CC,GO:0098982,GABA-ergic synapse,90,37,12.48,1.5e-10
2,3,L5_F_P150_CORT_CC,F,L5,P150,CORT,CC,GO:0009986,cell surface,261,67,36.2,1.8e-07
3,4,L5_F_P150_CORT_CC,F,L5,P150,CORT,CC,GO:0043025,neuronal cell body,467,107,64.77,5.4e-07
4,5,L5_F_P150_CORT_CC,F,L5,P150,CORT,CC,GO:0005886,plasma membrane,1911,390,265.04,1.8e-06
0,1,L5_F_P150_CORT_MF,F,L5,P150,CORT,MF,GO:0005509,calcium ion binding,234,61,32.5,3.8e-07
1,2,L5_F_P150_CORT_MF,F,L5,P150,CORT,MF,GO:0005516,calmodulin binding,107,32,14.86,1.2e-05
2,3,L5_F_P150_CORT_MF,F,L5,P150,CORT,MF,GO:1904315,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential,29,12,4.03,0.00026
3,4,L5_F_P150_CORT_MF,F,L5,P150,CORT,MF,GO:0030020,extracellular matrix structural constituent conferring tensile strength,9,6,1.25,0.00041
4,5,L5_F_P150_CORT_MF,F,L5,P150,CORT,MF,GO:0035254,glutamate receptor binding,52,17,7.22,0.00042
0,1,L4_F_P150_CORT_BP,F,L4,P150,CORT,BP,GO:1901166,neural crest cell migration involved in autonomic nervous system development,4,3,0.11,8.5e-05
1,2,L4_F_P150_CORT_BP,F,L4,P150,CORT,BP,GO:0032835,glomerulus development,18,5,0.5,0.00011
2,3,L4_F_P150_CORT_BP,F,L4,P150,CORT,BP,GO:0001764,neuron migration,118,13,3.31,0.0003
3,4,L4_F_P150_CORT_BP,F,L4,P150,CORT,BP,GO:0051966,"regulation of synaptic transmission, glutamatergic",52,7,1.46,0.00056
4,5,L4_F_P150_CORT_BP,F,L4,P150,CORT,BP,GO:0032474,otolith morphogenesis,2,2,0.06,0.00078
0,1,L4_F_P150_CORT_CC,F,L4,P150,CORT,CC,GO:0043025,neuronal cell body,467,29,13.23,4.6e-05
1,2,L4_F_P150_CORT_CC,F,L4,P150,CORT,CC,GO:0099026,anchored component of presynaptic membrane,9,4,0.26,7e-05
2,3,L4_F_P150_CORT_CC,F,L4,P150,CORT,CC,GO:0098978,glutamatergic synapse,422,26,11.96,0.00013
3,4,L4_F_P150_CORT_CC,F,L4,P150,CORT,CC,GO:0030424,axon,510,31,14.45,0.00054
4,5,L4_F_P150_CORT_CC,F,L4,P150,CORT,CC,GO:0043197,dendritic spine,163,13,4.62,0.00069
0,1,L4_F_P150_CORT_MF,F,L4,P150,CORT,MF,GO:0005509,calcium ion binding,234,17,6.4,0.00021
1,2,L4_F_P150_CORT_MF,F,L4,P150,CORT,MF,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",7,3,0.19,0.00065
2,3,L4_F_P150_CORT_MF,F,L4,P150,CORT,MF,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific",152,12,4.16,0.00089
3,4,L4_F_P150_CORT_MF,F,L4,P150,CORT,MF,GO:0005219,ryanodine-sensitive calcium-release channel activity,3,2,0.08,0.00219
4,5,L4_F_P150_CORT_MF,F,L4,P150,CORT,MF,GO:0005021,vascular endothelial growth factor-activated receptor activity,3,2,0.08,0.00219
0,1,Pvalb_F_P150_CORT_BP,F,Pvalb,P150,CORT,BP,GO:0007626,locomotory behavior,161,17,5.72,5.3e-05
1,2,Pvalb_F_P150_CORT_BP,F,Pvalb,P150,CORT,BP,GO:0071277,cellular response to calcium ion,53,9,1.88,8.9e-05
2,3,Pvalb_F_P150_CORT_BP,F,Pvalb,P150,CORT,BP,GO:1905477,positive regulation of protein localization to membrane,60,9,2.13,0.00024
3,4,Pvalb_F_P150_CORT_BP,F,Pvalb,P150,CORT,BP,GO:0099560,synaptic membrane adhesion,27,6,0.96,0.0003
4,5,Pvalb_F_P150_CORT_BP,F,Pvalb,P150,CORT,BP,GO:0140029,exocytic process,64,9,2.28,0.00039
0,1,Pvalb_F_P150_CORT_CC,F,Pvalb,P150,CORT,CC,GO:0098978,glutamatergic synapse,422,42,14.93,5.7e-10
1,2,Pvalb_F_P150_CORT_CC,F,Pvalb,P150,CORT,CC,GO:0099061,integral component of postsynaptic density membrane,58,11,2.05,4.6e-06
2,3,Pvalb_F_P150_CORT_CC,F,Pvalb,P150,CORT,CC,GO:0043025,neuronal cell body,467,38,16.52,9.9e-06
3,4,Pvalb_F_P150_CORT_CC,F,Pvalb,P150,CORT,CC,GO:0030424,axon,509,42,18.01,3.4e-05
4,5,Pvalb_F_P150_CORT_CC,F,Pvalb,P150,CORT,CC,GO:0098685,Schaffer collateral - CA1 synapse,98,12,3.47,0.00016
0,1,Pvalb_F_P150_CORT_MF,F,Pvalb,P150,CORT,MF,GO:0005516,calmodulin binding,107,18,3.82,3.2e-08
1,2,Pvalb_F_P150_CORT_MF,F,Pvalb,P150,CORT,MF,GO:0005249,voltage-gated potassium channel activity,43,9,1.53,1.6e-05
2,3,Pvalb_F_P150_CORT_MF,F,Pvalb,P150,CORT,MF,GO:0030552,cAMP binding,12,5,0.43,3.6e-05
3,4,Pvalb_F_P150_CORT_MF,F,Pvalb,P150,CORT,MF,GO:0004117,calmodulin-dependent cyclic-nucleotide phosphodiesterase activity,3,3,0.11,4.5e-05
4,5,Pvalb_F_P150_CORT_MF,F,Pvalb,P150,CORT,MF,GO:0048101,"calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity",3,3,0.11,4.5e-05
0,1,Sncg_F_P150_CORT_BP,F,Sncg,P150,CORT,BP,GO:0000002,mitochondrial genome maintenance,12,0,0.0,1
1,2,Sncg_F_P150_CORT_BP,F,Sncg,P150,CORT,BP,GO:0000003,reproduction,469,0,0.0,1
2,3,Sncg_F_P150_CORT_BP,F,Sncg,P150,CORT,BP,GO:0000012,single strand break repair,5,0,0.0,1
3,4,Sncg_F_P150_CORT_BP,F,Sncg,P150,CORT,BP,GO:0000018,regulation of DNA recombination,34,0,0.0,1
4,5,Sncg_F_P150_CORT_BP,F,Sncg,P150,CORT,BP,GO:0000019,regulation of mitotic recombination,1,0,0.0,1
0,1,Sncg_F_P150_CORT_CC,F,Sncg,P150,CORT,CC,GO:0000015,phosphopyruvate hydratase complex,2,0,0.0,1
1,2,Sncg_F_P150_CORT_CC,F,Sncg,P150,CORT,CC,GO:0000109,nucleotide-excision repair complex,4,0,0.0,1
2,3,Sncg_F_P150_CORT_CC,F,Sncg,P150,CORT,CC,GO:0000110,nucleotide-excision repair factor 1 complex,1,0,0.0,1
3,4,Sncg_F_P150_CORT_CC,F,Sncg,P150,CORT,CC,GO:0000118,histone deacetylase complex,44,0,0.0,1
4,5,Sncg_F_P150_CORT_CC,F,Sncg,P150,CORT,CC,GO:0000120,RNA polymerase I transcription regulator complex,5,0,0.0,1
0,1,Sncg_F_P150_CORT_MF,F,Sncg,P150,CORT,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1
1,2,Sncg_F_P150_CORT_MF,F,Sncg,P150,CORT,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,3,0,0.0,1
2,3,Sncg_F_P150_CORT_MF,F,Sncg,P150,CORT,MF,GO:0000030,mannosyltransferase activity,11,0,0.0,1
3,4,Sncg_F_P150_CORT_MF,F,Sncg,P150,CORT,MF,GO:0000033,"alpha-1,3-mannosyltransferase activity",1,0,0.0,1
4,5,Sncg_F_P150_CORT_MF,F,Sncg,P150,CORT,MF,GO:0000035,acyl binding,1,0,0.0,1
0,1,Non_neuronal_F_P150_CORT_BP,F,Non_neuronal,P150,CORT,BP,GO:2000620,positive regulation of histone H4-K16 acetylation,1,1,0.0,0.00014
1,2,Non_neuronal_F_P150_CORT_BP,F,Non_neuronal,P150,CORT,BP,GO:0098582,innate vocalization behavior,2,1,0.0,0.00028
2,3,Non_neuronal_F_P150_CORT_BP,F,Non_neuronal,P150,CORT,BP,GO:0035022,positive regulation of Rac protein signal transduction,4,1,0.0,0.00057
3,4,Non_neuronal_F_P150_CORT_BP,F,Non_neuronal,P150,CORT,BP,GO:0060013,righting reflex,8,1,0.0,0.00114
4,5,Non_neuronal_F_P150_CORT_BP,F,Non_neuronal,P150,CORT,BP,GO:0051571,positive regulation of histone H3-K4 methylation,9,1,0.0,0.00128
0,1,Non_neuronal_F_P150_CORT_CC,F,Non_neuronal,P150,CORT,CC,GO:0030426,growth cone,167,1,0.02,0.024
1,2,Non_neuronal_F_P150_CORT_CC,F,Non_neuronal,P150,CORT,CC,GO:0030427,site of polarized growth,171,1,0.02,0.024
2,3,Non_neuronal_F_P150_CORT_CC,F,Non_neuronal,P150,CORT,CC,GO:0015629,actin cytoskeleton,232,1,0.03,0.033
3,4,Non_neuronal_F_P150_CORT_CC,F,Non_neuronal,P150,CORT,CC,GO:0150034,distal axon,271,1,0.04,0.038
4,5,Non_neuronal_F_P150_CORT_CC,F,Non_neuronal,P150,CORT,CC,GO:0030424,axon,509,1,0.07,0.072
0,1,Non_neuronal_F_P150_CORT_MF,F,Non_neuronal,P150,CORT,MF,GO:0003682,chromatin binding,326,1,0.05,0.047
1,2,Non_neuronal_F_P150_CORT_MF,F,Non_neuronal,P150,CORT,MF,GO:0005515,protein binding,4035,1,0.58,0.582
2,3,Non_neuronal_F_P150_CORT_MF,F,Non_neuronal,P150,CORT,MF,GO:0005488,binding,5415,1,0.78,0.781
3,4,Non_neuronal_F_P150_CORT_MF,F,Non_neuronal,P150,CORT,MF,GO:0003674,molecular_function,6937,1,1.0,1.0
4,5,Non_neuronal_F_P150_CORT_MF,F,Non_neuronal,P150,CORT,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1.0
0,1,Oligo_F_P150_CORT_BP,F,Oligo,P150,CORT,BP,GO:0070265,necrotic cell death,24,2,0.08,0.0027
1,2,Oligo_F_P150_CORT_BP,F,Oligo,P150,CORT,BP,GO:0006258,UDP-glucose catabolic process,1,1,0.0,0.0033
2,3,Oligo_F_P150_CORT_BP,F,Oligo,P150,CORT,BP,GO:0003243,circumferential growth involved in left ventricle morphogenesis,1,1,0.0,0.0033
3,4,Oligo_F_P150_CORT_BP,F,Oligo,P150,CORT,BP,GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,1,0.0,0.0033
4,5,Oligo_F_P150_CORT_BP,F,Oligo,P150,CORT,BP,GO:1904682,cellular response to 3-methylcholanthrene,1,1,0.0,0.0033
0,1,Oligo_F_P150_CORT_CC,F,Oligo,P150,CORT,CC,GO:0005595,collagen type XII trimer,1,1,0.0,0.0034
1,2,Oligo_F_P150_CORT_CC,F,Oligo,P150,CORT,CC,GO:0042568,insulin-like growth factor binary complex,1,1,0.0,0.0034
2,3,Oligo_F_P150_CORT_CC,F,Oligo,P150,CORT,CC,GO:0034752,cytosolic aryl hydrocarbon receptor complex,1,1,0.0,0.0034
3,4,Oligo_F_P150_CORT_CC,F,Oligo,P150,CORT,CC,GO:0034753,nuclear aryl hydrocarbon receptor complex,1,1,0.0,0.0034
4,5,Oligo_F_P150_CORT_CC,F,Oligo,P150,CORT,CC,GO:1990604,IRE1-TRAF2-ASK1 complex,1,1,0.0,0.0034
0,1,Oligo_F_P150_CORT_MF,F,Oligo,P150,CORT,MF,GO:0070888,E-box binding,20,2,0.07,0.0023
1,2,Oligo_F_P150_CORT_MF,F,Oligo,P150,CORT,MF,GO:0008108,UDP-glucose:hexose-1-phosphate uridylyltransferase activity,1,1,0.0,0.0036
2,3,Oligo_F_P150_CORT_MF,F,Oligo,P150,CORT,MF,GO:0004686,elongation factor-2 kinase activity,1,1,0.0,0.0036
3,4,Oligo_F_P150_CORT_MF,F,Oligo,P150,CORT,MF,GO:0032266,phosphatidylinositol-3-phosphate binding,26,2,0.09,0.0039
4,5,Oligo_F_P150_CORT_MF,F,Oligo,P150,CORT,MF,GO:0005201,extracellular matrix structural constituent,31,2,0.11,0.0055
0,1,Vip_F_P150_CORT_BP,F,Vip,P150,CORT,BP,GO:0050708,regulation of protein secretion,139,5,0.96,0.0026
1,2,Vip_F_P150_CORT_BP,F,Vip,P150,CORT,BP,GO:0009749,response to glucose,91,4,0.63,0.0035
2,3,Vip_F_P150_CORT_BP,F,Vip,P150,CORT,BP,GO:1905244,regulation of modification of synaptic structure,14,2,0.1,0.0041
3,4,Vip_F_P150_CORT_BP,F,Vip,P150,CORT,BP,GO:0010800,positive regulation of peptidyl-threonine phosphorylation,15,2,0.1,0.0047
4,5,Vip_F_P150_CORT_BP,F,Vip,P150,CORT,BP,GO:0045666,positive regulation of neuron differentiation,52,3,0.36,0.0055
0,1,Vip_F_P150_CORT_CC,F,Vip,P150,CORT,CC,GO:0070369,beta-catenin-TCF7L2 complex,3,2,0.02,0.00013
1,2,Vip_F_P150_CORT_CC,F,Vip,P150,CORT,CC,GO:0005887,integral component of plasma membrane,494,11,3.27,0.001
2,3,Vip_F_P150_CORT_CC,F,Vip,P150,CORT,CC,GO:0005892,acetylcholine-gated channel complex,1,1,0.01,0.00663
3,4,Vip_F_P150_CORT_CC,F,Vip,P150,CORT,CC,GO:0031594,neuromuscular junction,63,3,0.42,0.0082
4,5,Vip_F_P150_CORT_CC,F,Vip,P150,CORT,CC,GO:0005911,cell-cell junction,224,5,1.48,0.01566
0,1,Vip_F_P150_CORT_MF,F,Vip,P150,CORT,MF,GO:0031432,titin binding,1,1,0.01,0.0068
1,2,Vip_F_P150_CORT_MF,F,Vip,P150,CORT,MF,GO:0038100,nodal binding,1,1,0.01,0.0068
2,3,Vip_F_P150_CORT_MF,F,Vip,P150,CORT,MF,GO:0004415,hyalurononglucosaminidase activity,1,1,0.01,0.0068
3,4,Vip_F_P150_CORT_MF,F,Vip,P150,CORT,MF,GO:0097161,DH domain binding,1,1,0.01,0.0068
4,5,Vip_F_P150_CORT_MF,F,Vip,P150,CORT,MF,GO:0016034,maleylacetoacetate isomerase activity,1,1,0.01,0.0068
0,1,Astro_F_P150_CORT_BP,F,Astro,P150,CORT,BP,GO:1900272,negative regulation of long-term synaptic potentiation,7,3,0.17,0.00049
1,2,Astro_F_P150_CORT_BP,F,Astro,P150,CORT,BP,GO:0097500,receptor localization to non-motile cilium,3,2,0.07,0.00181
2,3,Astro_F_P150_CORT_BP,F,Astro,P150,CORT,BP,GO:1902004,positive regulation of amyloid-beta formation,12,3,0.3,0.0028
3,4,Astro_F_P150_CORT_BP,F,Astro,P150,CORT,BP,GO:0051305,chromosome movement towards spindle pole,4,2,0.1,0.00356
4,5,Astro_F_P150_CORT_BP,F,Astro,P150,CORT,BP,GO:1904579,cellular response to thapsigargin,4,2,0.1,0.00356
0,1,Astro_F_P150_CORT_CC,F,Astro,P150,CORT,CC,GO:0034363,intermediate-density lipoprotein particle,2,2,0.05,0.00061
1,2,Astro_F_P150_CORT_CC,F,Astro,P150,CORT,CC,GO:0008076,voltage-gated potassium channel complex,51,6,1.26,0.00149
2,3,Astro_F_P150_CORT_CC,F,Astro,P150,CORT,CC,GO:0098978,glutamatergic synapse,422,21,10.42,0.00159
3,4,Astro_F_P150_CORT_CC,F,Astro,P150,CORT,CC,GO:0043235,receptor complex,166,11,4.1,0.00261
4,5,Astro_F_P150_CORT_CC,F,Astro,P150,CORT,CC,GO:0099061,integral component of postsynaptic density membrane,58,6,1.43,0.00291
0,1,Astro_F_P150_CORT_MF,F,Astro,P150,CORT,MF,GO:0061809,"NAD+ nucleotidase, cyclic ADP-ribose generating",3,2,0.07,0.0017
1,2,Astro_F_P150_CORT_MF,F,Astro,P150,CORT,MF,GO:0050135,NAD(P)+ nucleosidase activity,3,2,0.07,0.0017
2,3,Astro_F_P150_CORT_MF,F,Astro,P150,CORT,MF,GO:0046873,metal ion transmembrane transporter activity,196,12,4.77,0.0029
3,4,Astro_F_P150_CORT_MF,F,Astro,P150,CORT,MF,GO:0009931,calcium-dependent protein serine/threonine kinase activity,4,2,0.1,0.0034
4,5,Astro_F_P150_CORT_MF,F,Astro,P150,CORT,MF,GO:0015294,solute:cation symporter activity,30,4,0.73,0.0057
